KID,BARCODE,FACILITY,AISLE,COLUMN,ROW,TOP,BOTTOM,CORE_TYPE,COMMENTS
"1002889990","108389","North Lawrence","5","1","6","631","634","",""
"1002890015","106618","North Lawrence","26","3","7","657","665","",""
"1002890015","106619","North Lawrence","26","3","7","665","673","",""
"1002890015","106620","North Lawrence","26","3","7","673","682","",""
"1002890015","106621","North Lawrence","26","3","7","657","662","",""
"1006759388","132350","North Lawrence","29","4","6","2519","2527","",""
"1006759388","132351","North Lawrence","29","4","6","2527","2543","",""
"1006759388","132352","North Lawrence","29","4","6","2543","2554","",""
"1006759388","132353","North Lawrence","29","4","6","2554","2570","",""
"1002890007","105916","North Lawrence","5","1","5","652","654.8","",""
"1006759388","132306","North Lawrence","29","4","6","2434","2448.6","",""
"1006759388","131120","North Lawrence","29","4","5","2015","2018","",""
"1006759388","131121","North Lawrence","29","4","5","2012","2013","",""
"1006759388","131122","North Lawrence","29","4","5","1700","1702","",""
"1006759388","131123","North Lawrence","29","4","5","1697","1700","",""
"1006759388","131124","North Lawrence","29","4","5","1676","1680","",""
"1006759388","131125","North Lawrence","29","4","5","2004","2006","",""
"1006759388","131126","North Lawrence","29","4","5","2018","2021","",""
"1006759388","131112","North Lawrence","29","4","5","1980","1982","",""
"1006759388","131113","North Lawrence","29","4","5","1992","1995","",""
"1006759388","131114","North Lawrence","29","4","5","1690","1693","",""
"1006759388","131115","North Lawrence","29","4","5","2001","2004","",""
"1006759388","131116","North Lawrence","29","4","5","1683","1687","",""
"1006759388","131117","North Lawrence","29","4","5","2006","2009","",""
"1006759388","131118","North Lawrence","29","4","5","1680","1683","",""
"1006759388","131119","North Lawrence","29","4","5","1693","1699","",""
"1005461197","116316","North Lawrence","30","1","1","2488","2491.6","",""
"1005461197","116317","North Lawrence","30","1","1","2519.4","2522.3","",""
"1005461197","116318","North Lawrence","30","1","1","0","0","","S-15  S-21, No depths, Cans in cores"
