"KID","BOX_NUMBER","STARTING_DEPTH","ENDING_DEPTH"
"1001276546","00894","3170","3350"
"1001275922","00901","3321","3390"
"1001276537","00937","2650","3701"
"1001276423","01130","3313","3368"
"1002939663","64840","2400","3379"
"1006116319","71050","2550","3440"
"1001276408","C5739","3343","3740"
"1001276493","C6029","2600","3381"
"1002921106","A9573","2775","3376"
"1006118229","D3447","2200","3200"
"1006118229","D3448","3200","3785"
"1001276402","C5086","2600","3140"
"1001276348","C5164","2500","3345"
"1002921106","B2460","2000","2775"
"1006118292","D4141","2800","3637"
"1006118296","D4151","2200","3640"
"1041875940","C5742","3000","3370"
"1001276347","C5911","2540","3200"
"1002939786","C5922","2500","3000"
"1006072350","C8641","3680","3950"
"1006117296","B1058","2900","3351"
"1006117698","C3046","2300","2800"
"1006117712","C4992","1500","2200"
"1006117712","C4993","2200","3420"
"1001276463","C5070","3292","3374"
"1030571082","D6378","2600","3652"
"1001275833","G1986","2460","2600"
"1006117209","G2147","3200","3707"
"1006117209","G2151","1720","3200"
"1037343825","D7261","2200","3300"
"1037343723","D9676","2480","3460"
"1006117224","G2740","700","3200"
"1052050582","G0718","2335","3550"
"1028710449","J7925","3420","3580"
"1006117203","F8475","1060","3667"
"1006116705","J6152","2760","3440"
"1006116901","J8591","2300","2700"
"1044119375","E4454","2500","3450"
"1044863933","E8298","2830","3930"
"1044939522","E8921","2500","3520"
"1044923638","E8960","2500","3220"
"1044923637","E8964","2500","3450"
"1044923637","E8965","3450","3950"
"1046244887","F1644","2200","3260"
"1046244887","F1647","3260","3865"
"1006117336","24764","3310","3400"
"1001275759","29035","2690","3535"
"1044152610","E5425","2420","3450"
"1006117215","F7861","1000","2950"
"1006117215","F7852","2950","3403"
"1051306151","F7363","2283","3500"
"1051306151","F7364","3500","3875"
"1006071884","G3973","2400","3365"
"1001275840","G2019","1000","3050"
"1033973818","47495","2450","2640"
"1006117042","G2343","3200","3370"
"1006116701","G3456","2300","3410"
"1052708724","G2803","2502","2940"
"1052708724","G2794","2940","3460"
"1052050582","G0719","3550","3880"
"1006116657","B4657","3295","3593"
"1006071838","G3389","2300","3440"
"1028144092","67175","2380","3614"
