KID,API,nad27_longitude,nad27_latitude,ELEVATION,ELEVATION_REFERENCE,FORMATION,TOP,BASE,SOURCE,UPDATED
"1002915050","15-065-01099","-99.6619766","39.2043957","2258","KB","Base Morrowan Member","","3790","Drillers log","01/17/2006"
"1002915050","15-065-01099","-99.6619766","39.2043957","2258","KB","Arbuckle Group","3836","","Drillers log","01/17/2006"
"1002915066","15-065-01114","-99.6807047","39.2332836","2343","KB","Arbuckle Group","3911","","ACO-1","04/15/1999"
"1002915066","15-065-01114","-99.6807047","39.2332836","2343","KB","Kansas City Group","","3791","ACO-1","12/27/2005"
"1002915066","15-065-01114","-99.6807047","39.2332836","2343","KB","Lansing Group","3566","","ACO-1","04/15/1999"
"1002915066","15-065-01114","-99.6807047","39.2332836","2343","KB","Stone Corral Formation","1803","","ACO-1","04/15/1999"
"1002915066","15-065-01114","-99.6807047","39.2332836","2343","KB","Toronto Limestone Member","3554","","ACO-1","04/15/1999"
"1002915066","15-065-01114","-99.6807047","39.2332836","2343","KB","Heebner Shale Member","3527","","ACO-1","04/15/1999"
"1002915066","15-065-01114","-99.6807047","39.2332836","2343","KB","Base Morrowan Member","","3856","ACO-1/Driller's Log","12/27/2005"
"1002915070","15-065-01116","-99.6807087","39.2351875","2344","KB","Arbuckle Group","3907","","ACO-1","04/15/1999"
"1002915070","15-065-01116","-99.6807087","39.2351875","2344","KB","Heebner Shale Member","3529","","ACO-1","04/15/1999"
"1002915070","15-065-01116","-99.6807087","39.2351875","2344","KB","Lansing Group","3569","","ACO-1","04/15/1999"
"1002915070","15-065-01116","-99.6807087","39.2351875","2344","KB","Toronto Limestone Member","3554","","ACO-1","04/15/1999"
"1002915070","15-065-01116","-99.6807087","39.2351875","2344","KB","Kansas City Group","","3797","ACO-1/Driller's Log","12/27/2005"
"1002915070","15-065-01116","-99.6807087","39.2351875","2344","KB","Base Morrowan Member","","3857","ACO-1/Driller's Log","12/27/2005"
"1002915073","15-065-01118","-99.6782761","39.2332958","2335","KB","Stone Corral Formation","1795","","ACO-1/Driller's Log","12/28/2005"
"1002915073","15-065-01118","-99.6782761","39.2332958","2335","KB","Kansas City Group","","3781","ACO-1/Driller's Log","12/28/2005"
"1002915073","15-065-01118","-99.6782761","39.2332958","2335","KB","Heebner Shale Member","3515","","ACO-1/Driller's Log","12/28/2005"
"1002915073","15-065-01118","-99.6782761","39.2332958","2335","KB","Toronto Limestone Member","3542","","ACO-1/Driller's Log","12/28/2005"
